CustomerID,Recency,Frequency,Monetary,HVC_Criteria,RFM_Segment,RFM_Score
136104,15,13,150452.01,Recent High Value,Potential,9
136105,8,8,144426.89,Recent High Value,Needs Attention,7
136106,28,9,102975.82,Recent High Value,At Risk,5
136107,4,13,166299.94,Recent High Value,Loyal,12
136108,5,8,82637.69,Recent High Value,At Risk,6
136109,5,14,161599.41,Recent High Value,Champions,13
136110,15,9,89609.14,Recent High Value,At Risk,4
136111,6,18,272556.61,Top 5% Monetary,Champions,13
136112,21,10,133340.43,Recent High Value,At Risk,6
136114,12,5,46701.78,Recent High Value,At Risk,4
136115,2,13,111684.48,Recent High Value,Loyal,11
136116,9,12,154154.39,Recent High Value,Potential,10
136117,13,6,63224.86,Recent High Value,At Risk,4
136118,21,11,132778.75,Recent High Value,Needs Attention,7
136119,1,11,135913.83000000002,Recent High Value,Loyal,11
136120,8,13,162100.22,Recent High Value,Loyal,11
136121,4,10,129858.71,Recent High Value,Potential,9
136122,13,13,142865.14,Recent High Value,Potential,9
136123,1,14,170073.26,Recent High Value,Champions,14
136124,5,11,141044.16999999998,Recent High Value,Potential,10
136125,9,16,218340.51,Top 10% Frequency,Loyal,12
136126,3,17,192545.23,Top 10% Frequency,Champions,14
136127,5,13,145876.15,Recent High Value,Loyal,11
136128,6,13,154986.77,Recent High Value,Loyal,11
136129,13,15,177820.01,Recent High Value,Loyal,12
136130,3,13,130143.22,Recent High Value,Loyal,11
136131,17,8,89391.9,Recent High Value,At Risk,3
136132,18,8,66607.02,Recent High Value,At Risk,3
136133,8,15,191502.11,Recent High Value,Champions,13
136134,21,10,90572.93,Recent High Value,At Risk,4
136135,15,11,105017.57,Recent High Value,At Risk,6
136136,6,11,141622.78,Recent High Value,Potential,9
136137,28,9,108456.46,Recent High Value,At Risk,5
136138,13,9,118714.8,Recent High Value,At Risk,6
136139,22,6,76405.09,Recent High Value,At Risk,3
136140,1,9,92341.02,Recent High Value,Needs Attention,8
136141,6,16,178436.09,Top 10% Frequency,Champions,13
136142,4,18,258436.62,Top 5% Monetary,Champions,14
136143,15,11,130850.15,Recent High Value,Needs Attention,7
136144,1,11,99837.57,Recent High Value,Potential,10
136145,5,12,159053.47,Recent High Value,Loyal,12
136146,8,16,233713.01,Top 5% Monetary,Champions,13
136147,6,13,135428.76,Recent High Value,Potential,10
136148,3,17,190024.49,Top 10% Frequency,Champions,14
136149,9,9,107746.17,Recent High Value,At Risk,6
136150,22,9,130762.37,Recent High Value,At Risk,6
136151,4,10,126259.93,Recent High Value,Potential,9
136152,7,18,244676.74,Top 5% Monetary,Champions,13
136153,15,6,87809.89,Recent High Value,At Risk,3
136154,4,16,191640.75,Top 10% Frequency,Champions,14
136155,4,7,70731.25,Recent High Value,At Risk,6
136156,9,10,102143.45,Recent High Value,At Risk,6
136157,8,14,200041.45,Recent High Value,Champions,13
136158,3,14,176015.4,Recent High Value,Champions,14
136159,2,13,125926.0,Recent High Value,Loyal,12
136160,3,15,173897.44999999998,Recent High Value,Champions,13
136161,2,12,162259.82,Recent High Value,Champions,13
136162,6,9,115410.39,Recent High Value,Needs Attention,7
136163,12,17,221753.77,Top 5% Monetary,Loyal,12
136164,4,5,70252.47,Recent High Value,At Risk,6
136165,2,8,104135.32,Recent High Value,Needs Attention,8
136166,2,12,175229.32,Recent High Value,Champions,14
136167,7,16,198774.04,Top 10% Frequency,Champions,13
136168,5,6,65048.11,Recent High Value,At Risk,6
136169,8,15,214858.03,Recent High Value,Champions,13
136170,2,8,79587.27,Recent High Value,Needs Attention,7
136172,17,8,102395.26,Recent High Value,At Risk,4
136173,11,10,120575.21,Recent High Value,At Risk,6
136174,29,9,118718.88,Recent High Value,At Risk,5
136175,8,12,129647.95,Recent High Value,Potential,10
136176,6,16,219781.06,Top 5% Monetary,Champions,13
136177,5,14,166186.11,Recent High Value,Champions,13
136178,27,9,95961.23,Recent High Value,At Risk,4
136179,11,14,163590.94,Recent High Value,Loyal,11
136180,7,12,106360.39,Recent High Value,Potential,9
136181,7,12,172675.69,Recent High Value,Loyal,11
136182,3,10,114484.65,Recent High Value,Needs Attention,8
136183,9,14,171324.0,Recent High Value,Loyal,11
136184,3,14,189140.66,Recent High Value,Champions,14
136185,3,19,212899.66,Top 10% Frequency,Champions,14
136186,12,17,204933.28,Top 10% Frequency,Loyal,12
136187,11,13,174762.02,Recent High Value,Potential,10
136188,22,11,124718.89,Recent High Value,Needs Attention,7
136189,3,12,129214.93,Recent High Value,Loyal,11
136190,14,10,128040.32,Recent High Value,At Risk,6
136191,4,14,145797.44,Recent High Value,Loyal,12
136192,2,15,207946.22,Recent High Value,Champions,15
136193,7,7,121081.11,Recent High Value,At Risk,6
136194,11,9,111118.64,Recent High Value,At Risk,6
136195,4,9,124309.23,Recent High Value,Potential,9
136196,9,10,152365.63,Recent High Value,Needs Attention,8
136197,5,13,130414.95,Recent High Value,Loyal,11
136198,9,8,83852.16,Recent High Value,At Risk,4
136199,10,16,198656.07,Top 10% Frequency,Loyal,12
136200,1,11,116045.64,Recent High Value,Potential,10
136201,4,11,142724.66,Recent High Value,Potential,10
136202,21,10,142045.49,Recent High Value,At Risk,6
136203,18,6,83705.71,Recent High Value,At Risk,3
136204,9,13,182944.91,Recent High Value,Loyal,11
136205,7,13,121124.03,Recent High Value,Potential,9
136206,2,8,108745.87,Recent High Value,Needs Attention,8
136207,7,8,117812.2,Recent High Value,At Risk,6
136208,14,7,87069.56,Recent High Value,At Risk,3
136210,4,14,179727.65,Recent High Value,Champions,14
136211,10,10,90780.59,Recent High Value,At Risk,5
136212,2,14,127471.35,Recent High Value,Champions,13
136213,4,10,113929.64,Recent High Value,Needs Attention,8
136214,14,11,134519.9,Recent High Value,Needs Attention,7
136215,5,12,144344.48,Recent High Value,Loyal,11
136216,5,5,60971.4,Recent High Value,At Risk,6
136217,1,13,116336.91,Recent High Value,Loyal,11
136218,2,10,85532.28,Recent High Value,Needs Attention,8
136219,4,11,141585.11,Recent High Value,Potential,10
136220,5,9,120929.57,Recent High Value,Needs Attention,8
136221,3,10,127864.53,Recent High Value,Potential,9
136222,7,8,92626.82,Recent High Value,At Risk,5
136223,19,12,165309.44,Recent High Value,Potential,9
136224,16,13,124926.65,Recent High Value,Needs Attention,8
136225,29,8,76044.51999999999,Recent High Value,At Risk,3
136226,11,10,102901.52,Recent High Value,At Risk,6
136227,2,10,116506.17,Recent High Value,Potential,9
136228,3,11,126111.01,Recent High Value,Potential,10
136229,6,13,182156.92,Recent High Value,Loyal,12
136230,3,9,87948.69,Recent High Value,Needs Attention,7
136231,2,9,94041.89,Recent High Value,Needs Attention,8
136232,1,11,100397.03,Recent High Value,Potential,10
136233,9,14,148963.44,Recent High Value,Loyal,11
136234,14,12,159933.52000000002,Recent High Value,Potential,9
136235,1,4,41520.43,Recent High Value,Needs Attention,7
136236,1,11,108397.28,Recent High Value,Potential,10
136237,17,9,51380.57,Recent High Value,At Risk,4
136238,19,5,85278.97,Recent High Value,At Risk,3
136239,5,7,36299.22,Recent High Value,At Risk,6
136240,19,12,85692.65,Recent High Value,At Risk,6
136241,3,14,184095.68,Recent High Value,Champions,14
136242,3,14,198759.13,Recent High Value,Champions,14
136243,25,11,84774.40000000001,Recent High Value,At Risk,5
136244,8,16,180319.01,Top 10% Frequency,Champions,13
136245,2,9,110373.58,Recent High Value,Potential,9
136246,4,10,122787.12,Recent High Value,Potential,9
136247,13,14,202296.27,Recent High Value,Loyal,12
136248,4,9,113560.17,Recent High Value,Needs Attention,8
136249,4,3,54927.64,Recent High Value,At Risk,6
136250,1,10,147638.69,Recent High Value,Loyal,11
136251,2,6,88525.24,Recent High Value,Needs Attention,7
136252,21,12,136967.17,Recent High Value,Needs Attention,8
136253,2,11,146236.44,Recent High Value,Loyal,12
136254,1,5,45541.33,Recent High Value,Needs Attention,7
136255,23,7,66073.52,Recent High Value,At Risk,3
136256,3,12,143200.0,Recent High Value,Loyal,11
136257,3,12,145421.67,Recent High Value,Loyal,11
136258,10,10,152967.83,Recent High Value,Needs Attention,8
136259,13,15,167882.95,Recent High Value,Loyal,11
136260,9,8,104016.51,Recent High Value,At Risk,5
136261,6,11,150885.83000000002,Recent High Value,Potential,10
136262,21,9,60498.68,Recent High Value,At Risk,4
136263,4,8,108044.13,Recent High Value,Needs Attention,7
136264,5,14,172553.02,Recent High Value,Champions,13
136265,2,12,118995.28,Recent High Value,Loyal,11
136266,1,16,152058.41,Top 10% Frequency,Champions,14
136267,2,15,178303.12,Recent High Value,Champions,15
136268,5,10,136241.29,Recent High Value,Potential,9
136269,3,12,149243.72,Recent High Value,Loyal,12
136270,13,10,129565.58,Recent High Value,Needs Attention,7
136271,10,14,180653.08,Recent High Value,Loyal,12
136272,14,14,178250.5,Recent High Value,Loyal,11
136273,14,10,167209.01,Recent High Value,Needs Attention,7
136274,11,12,133137.92,Recent High Value,Potential,9
136275,5,9,94421.6,Recent High Value,Needs Attention,7
136276,14,14,158556.47,Recent High Value,Potential,10
136277,1,16,149453.56,Top 10% Frequency,Champions,14
136278,6,6,72680.48999999999,Recent High Value,At Risk,5
136279,27,13,164949.12,Recent High Value,Potential,9
136280,2,7,93592.65,Recent High Value,Needs Attention,7
136281,14,11,103959.69,Recent High Value,At Risk,6
136282,27,12,150720.15,Recent High Value,Potential,9
136283,17,10,140004.12,Recent High Value,At Risk,6
136284,3,7,71349.53,Recent High Value,At Risk,6
136285,6,12,102585.59,Recent High Value,Potential,9
136286,1,9,105425.28,Recent High Value,Potential,9
136287,9,9,113652.27,Recent High Value,At Risk,6
136288,5,17,200502.66,Top 10% Frequency,Champions,14
136289,14,12,141267.41999999998,Recent High Value,Needs Attention,8
136290,1,17,187910.24,Top 10% Frequency,Champions,15
136291,4,10,97164.69,Recent High Value,Needs Attention,8
136292,26,10,143325.67,Recent High Value,At Risk,6
136293,8,10,103670.27,Recent High Value,Needs Attention,7
136294,17,14,165093.22,Recent High Value,Potential,10
136295,1,10,131842.31,Recent High Value,Potential,10
136296,12,11,157934.48,Recent High Value,Potential,9
136297,14,12,183337.04,Recent High Value,Potential,10
136298,3,10,70553.77,Recent High Value,Needs Attention,7
136299,9,9,113514.9,Recent High Value,At Risk,6
136300,2,8,76786.99,Recent High Value,Needs Attention,7
136301,4,8,90762.29,Recent High Value,At Risk,6
136302,6,18,192311.05,Top 10% Frequency,Champions,13
136303,4,13,100121.95,Recent High Value,Potential,10
136304,10,10,106625.78,Recent High Value,At Risk,6
136305,5,11,148662.6,Recent High Value,Loyal,11
136306,5,12,183139.15,Recent High Value,Champions,13
136307,1,10,146611.05,Recent High Value,Loyal,11
136308,4,13,154041.82,Recent High Value,Loyal,12
136309,7,9,126857.38,Recent High Value,Needs Attention,8
136310,2,14,175916.13999999998,Recent High Value,Champions,15
136311,14,11,98995.74,Recent High Value,At Risk,6
136312,7,11,197610.98,Recent High Value,Loyal,11
136313,3,9,114331.53,Recent High Value,Needs Attention,8
136314,19,11,126707.3,Recent High Value,Needs Attention,7
136315,1,8,85446.78,Recent High Value,Needs Attention,7
136316,3,10,119885.87,Recent High Value,Needs Attention,8
136317,3,16,196915.93,Top 10% Frequency,Champions,14
136318,20,8,72979.04000000001,Recent High Value,At Risk,3
136319,5,13,170225.15,Recent High Value,Loyal,12
136320,2,10,94691.55,Recent High Value,Needs Attention,8
136321,8,14,174277.41,Recent High Value,Loyal,12
136322,5,9,86235.58,Recent High Value,Needs Attention,7
136323,12,7,55599.36,Recent High Value,At Risk,4
136324,3,10,97111.65,Recent High Value,Needs Attention,8
136325,3,17,172855.17,Top 10% Frequency,Champions,13
136326,1,9,123113.04,Recent High Value,Potential,10
136327,4,15,175825.31,Recent High Value,Champions,14
136328,1,10,105439.22,Recent High Value,Potential,9
136329,2,11,195266.82,Recent High Value,Champions,13
136330,3,13,142321.98,Recent High Value,Loyal,11
136331,4,9,84580.92,Recent High Value,Needs Attention,7
136332,2,10,117951.58,Recent High Value,Potential,9
136334,4,10,132883.27,Recent High Value,Potential,9
136335,2,11,129130.61,Recent High Value,Loyal,11
136336,2,15,181643.88,Recent High Value,Champions,15
136337,6,13,110167.45,Recent High Value,Potential,9
136338,8,14,127460.97,Recent High Value,Loyal,11
136339,1,8,87368.23,Recent High Value,Needs Attention,7
136340,4,8,96965.08,Recent High Value,Needs Attention,7
136341,4,7,89674.44,Recent High Value,At Risk,6
136342,9,18,180534.73,Top 10% Frequency,Loyal,12
136343,2,14,203070.97,Recent High Value,Champions,15
136344,3,13,172886.79,Recent High Value,Loyal,12
136345,6,9,103881.23,Recent High Value,Needs Attention,7
136346,2,13,131642.61000000002,Recent High Value,Loyal,12
136347,1,13,158617.34,Recent High Value,Champions,13
136348,3,9,128403.86,Recent High Value,Potential,9
136349,8,5,49223.53,Recent High Value,At Risk,5
136350,1,13,85680.51,Recent High Value,Potential,10
136351,5,8,77753.67,Recent High Value,At Risk,6
136353,1,10,151124.98,Recent High Value,Loyal,11
136354,7,9,129804.53,Recent High Value,Needs Attention,8
136355,10,12,150702.06,Recent High Value,Potential,10
136356,29,7,87836.2,Recent High Value,At Risk,3
136357,5,10,75955.23,Recent High Value,Needs Attention,7
136358,19,11,98820.89,Recent High Value,At Risk,6
136359,4,9,128351.72,Recent High Value,Potential,9
136360,8,8,83418.65,Recent High Value,At Risk,5
136361,17,9,109288.11,Recent High Value,At Risk,5
136362,1,13,210113.06,Recent High Value,Champions,14
136363,3,10,75925.67,Recent High Value,Needs Attention,7
136364,2,10,111116.71,Recent High Value,Potential,9
136365,4,16,168947.03,Top 10% Frequency,Champions,13
136366,5,15,184034.82,Recent High Value,Champions,14
136367,3,10,152146.97,Recent High Value,Potential,10
136368,2,9,113042.81,Recent High Value,Potential,9
136369,16,8,113638.28,Recent High Value,At Risk,4
136370,7,17,240047.29,Top 5% Monetary,Champions,13
136371,3,10,140783.53,Recent High Value,Potential,9
136372,1,14,152634.67,Recent High Value,Champions,14
136373,3,16,186992.08,Top 10% Frequency,Champions,14
136374,10,6,60888.06,Recent High Value,At Risk,4
136375,3,13,174043.1,Recent High Value,Loyal,12
136376,4,13,201589.12,Recent High Value,Champions,13
136377,12,11,126669.13,Recent High Value,Needs Attention,8
136378,17,11,138268.75,Recent High Value,Needs Attention,7
136379,10,11,143985.83000000002,Recent High Value,Needs Attention,8
136380,18,9,104378.1,Recent High Value,At Risk,5
136381,2,15,149805.03,Recent High Value,Champions,14
136382,12,12,138124.23,Recent High Value,Potential,9
136383,21,10,125129.38,Recent High Value,At Risk,6
136384,5,11,122550.55,Recent High Value,Potential,10
136385,2,14,151342.38999999998,Recent High Value,Champions,14
136386,9,9,87973.8,Recent High Value,At Risk,5
136387,5,11,119804.56,Recent High Value,Potential,9
136388,5,13,191660.33,Recent High Value,Champions,13
136389,12,18,217378.53,Top 10% Frequency,Loyal,12
136390,5,12,123633.95,Recent High Value,Loyal,11
136391,10,8,95365.52,Recent High Value,At Risk,4
136392,9,14,189606.11,Recent High Value,Loyal,12
136393,14,9,144020.66,Recent High Value,At Risk,6
136394,16,8,134726.3,Recent High Value,At Risk,5
136395,18,12,172029.1,Recent High Value,Potential,9
136396,4,14,157058.41999999998,Recent High Value,Champions,13
136397,6,13,192635.93,Recent High Value,Loyal,12
136398,1,12,131255.78,Recent High Value,Loyal,12
136399,2,7,87168.18,Recent High Value,Needs Attention,7
136400,29,7,102613.81,Recent High Value,At Risk,4
136401,2,10,129497.3,Recent High Value,Potential,10
136402,3,5,70027.48,Recent High Value,At Risk,6
136403,2,9,122199.58,Recent High Value,Potential,9
136404,4,16,177088.74,Top 10% Frequency,Champions,14
136405,2,12,171601.66,Recent High Value,Champions,13
136406,4,16,224266.84,Top 5% Monetary,Champions,14
136407,4,16,202745.98,Top 10% Frequency,Champions,14
136408,7,6,73832.31,Recent High Value,At Risk,5
136409,1,11,130730.22,Recent High Value,Loyal,11
136410,7,12,131626.12,Recent High Value,Potential,10
136411,4,10,125908.72,Recent High Value,Potential,9
136412,9,7,98732.12,Recent High Value,At Risk,5
136413,10,9,125886.89,Recent High Value,Needs Attention,7
136414,1,12,153077.96,Recent High Value,Champions,13
136415,7,10,132848.53,Recent High Value,Needs Attention,8
136416,2,13,147372.23,Recent High Value,Champions,13
136417,9,15,188599.15,Recent High Value,Loyal,12
136418,2,13,135525.26,Recent High Value,Loyal,12
136419,12,14,153314.93,Recent High Value,Loyal,11
136420,7,11,109455.84,Recent High Value,Needs Attention,8
136421,2,13,188806.36,Recent High Value,Champions,14
136422,1,11,126386.11,Recent High Value,Loyal,11
136423,3,11,168751.62,Recent High Value,Loyal,11
136424,20,22,262882.0,Top 5% Monetary,Loyal,11
136425,6,17,169432.05,Top 10% Frequency,Loyal,12
136426,12,7,94115.86,Recent High Value,At Risk,4
136427,4,15,226556.93,Top 5% Monetary,Champions,14
136428,4,7,78021.35,Recent High Value,At Risk,6
136429,6,10,119298.65,Recent High Value,Needs Attention,7
136430,6,11,144546.84,Recent High Value,Potential,9
136431,12,16,226986.03,Top 5% Monetary,Loyal,12
136432,12,10,128638.18,Recent High Value,Needs Attention,7
136433,12,16,167913.38,Top 10% Frequency,Loyal,11
136434,1,8,100555.07,Recent High Value,Needs Attention,8
136435,7,14,153958.03,Recent High Value,Loyal,12
136436,16,17,209746.25,Top 10% Frequency,Loyal,11
136437,10,18,235091.31,Top 5% Monetary,Loyal,12
136438,14,9,116559.24,Recent High Value,At Risk,5
136439,11,14,130033.91,Recent High Value,Potential,10
