CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_String,RFM_Segment
140939,18,7,93387.2,1,1,1,3,111,At Risk
140940,6,12,140263.91,3,4,3,10,343,Potential
140941,1,12,139128.31,5,4,3,12,543,Loyal
140942,1,10,130603.82,5,2,3,10,523,Potential
140943,4,13,122370.49,4,4,2,10,442,Potential
140944,21,6,82096.70999999999,1,1,1,3,111,At Risk
140945,13,7,83877.3,2,1,1,4,211,At Risk
140946,4,9,70057.4,4,2,1,7,421,Needs Attention
140947,19,6,64035.630000000005,1,1,1,3,111,At Risk
140948,5,10,101828.01,4,2,2,8,422,Needs Attention
140949,5,10,105412.99,4,2,2,8,422,Needs Attention
140950,12,6,82140.23000000001,2,1,1,4,211,At Risk
140951,9,7,111859.51,2,1,2,5,212,At Risk
140952,4,10,149914.44,4,2,4,10,424,Potential
140953,12,13,135140.88,2,4,3,9,243,Potential
140954,12,16,166430.97,2,5,4,11,254,Loyal
140955,7,8,124328.51,3,1,3,7,313,Needs Attention
140956,16,9,122869.79,1,2,3,6,123,At Risk
140957,2,9,128059.57,5,2,3,10,523,Potential
140958,3,14,179579.98,4,5,5,14,455,Champions
140959,4,15,162190.7,4,5,4,13,454,Champions
140960,8,9,91783.45,3,2,1,6,321,At Risk
140961,3,11,86205.26,4,3,1,8,431,Needs Attention
140962,6,8,82771.1,3,1,1,5,311,At Risk
140963,15,11,142233.88999999998,1,3,3,7,133,Needs Attention
140964,16,10,70284.93000000001,1,2,1,4,121,At Risk
140965,2,18,253549.73,5,5,5,15,555,Champions
140966,6,9,108423.5,3,2,2,7,322,Needs Attention
140967,23,7,116511.72,1,1,2,4,112,At Risk
140968,1,10,129790.3,5,2,3,10,523,Potential
140969,4,10,180489.46,4,2,5,11,425,Loyal
140970,2,13,164232.25,5,4,4,13,544,Champions
140971,23,9,109905.83,1,2,2,5,122,At Risk
140972,8,11,167800.59,3,3,4,10,334,Potential
140973,5,11,110097.79,4,3,2,9,432,Potential
140974,10,9,115658.41,2,2,2,6,222,At Risk
140975,6,14,154782.18,3,5,4,12,354,Loyal
140976,1,11,141149.29,5,3,3,11,533,Loyal
140977,3,14,188422.79,4,5,5,14,455,Champions
140978,6,17,198026.74,3,5,5,13,355,Champions
140979,4,14,160376.32,4,5,4,13,454,Champions
140980,5,11,145843.53,4,3,3,10,433,Potential
140981,3,19,229240.66,4,5,5,14,455,Champions
140982,4,15,173063.28,4,5,4,13,454,Champions
140983,11,11,135544.97999999998,2,3,3,8,233,Needs Attention
140984,7,12,123899.64,3,4,3,10,343,Potential
140985,1,13,193057.53,5,4,5,14,545,Champions
140986,1,17,204515.5,5,5,5,15,555,Champions
140987,30,4,59036.82,1,1,1,3,111,At Risk
140988,1,11,136975.26,5,3,3,11,533,Loyal
140989,16,10,126500.08,1,2,3,6,123,At Risk
140990,1,17,173874.71,5,5,4,14,554,Champions
140991,47,6,103379.83,1,1,2,4,112,At Risk
140992,1,12,145772.87,5,4,3,12,543,Loyal
140993,11,6,80918.86,2,1,1,4,211,At Risk
140994,24,15,156693.07,1,5,4,10,154,Potential
140995,4,12,107969.19,4,4,2,10,442,Potential
140996,3,13,134558.64,4,4,3,11,443,Loyal
140997,14,10,97892.99,1,2,2,5,122,At Risk
140998,4,12,150689.46,4,4,4,12,444,Loyal
140999,10,11,129902.88,2,3,3,8,233,Needs Attention
141000,4,20,238166.52,4,5,5,14,455,Champions
141001,1,12,178418.37,5,4,5,14,545,Champions
141002,13,12,131338.87,2,4,3,9,243,Potential
141003,23,12,115248.66,1,4,2,7,142,Needs Attention
141004,5,14,206726.81,4,5,5,14,455,Champions
141005,1,17,167079.4,5,5,4,14,554,Champions
141006,14,11,163578.58,1,3,4,8,134,Needs Attention
141007,8,8,78497.51,3,1,1,5,311,At Risk
141008,4,13,135216.84,4,4,3,11,443,Loyal
141009,2,4,37532.45,5,1,1,7,511,Needs Attention
141010,8,10,76455.86,3,2,1,6,321,At Risk
141011,2,16,176825.15,5,5,5,15,555,Champions
141012,6,13,133585.57,3,4,3,10,343,Potential
141013,12,12,133502.23,2,4,3,9,243,Potential
141014,10,17,222215.71,2,5,5,12,255,Loyal
141015,26,4,33409.84,1,1,1,3,111,At Risk
141016,6,9,87586.91,3,2,1,6,321,At Risk
141017,10,11,114348.53,2,3,2,7,232,Needs Attention
141018,18,14,158675.73,1,5,4,10,154,Potential
141019,3,11,116624.53,4,3,2,9,432,Potential
141020,4,12,137934.72,4,4,3,11,443,Loyal
141021,7,13,176318.89,3,4,5,12,345,Loyal
141022,8,12,141522.5,3,4,3,10,343,Potential
141023,7,10,145392.64,3,2,3,8,323,Needs Attention
141024,9,11,104287.52,2,3,2,7,232,Needs Attention
141025,5,12,127441.19,4,4,3,11,443,Loyal
141026,10,13,108255.13,2,4,2,8,242,Needs Attention
141027,4,9,115013.04,4,2,2,8,422,Needs Attention
141028,4,9,139795.07,4,2,3,9,423,Potential
141029,1,14,187067.7,5,5,5,15,555,Champions
141030,1,5,46992.78,5,1,1,7,511,Needs Attention
141031,1,16,208991.92,5,5,5,15,555,Champions
141032,7,12,96884.1,3,4,2,9,342,Potential
141033,5,12,115596.85,4,4,2,10,442,Potential
141034,4,13,154240.05,4,4,4,12,444,Loyal
141035,11,6,83935.28,2,1,1,4,211,At Risk
141036,13,8,104336.9,2,1,2,5,212,At Risk
141037,4,7,72009.03,4,1,1,6,411,At Risk
141038,1,7,79461.12,5,1,1,7,511,Needs Attention
141039,2,11,124540.17,5,3,3,11,533,Loyal
141040,49,6,86119.72,1,1,1,3,111,At Risk
141041,4,6,59757.54,4,1,1,6,411,At Risk
141042,2,18,241449.15,5,5,5,15,555,Champions
141043,38,13,231877.94,1,4,5,10,145,Potential
141044,17,6,79263.73,1,1,1,3,111,At Risk
141045,29,8,67454.86,1,1,1,3,111,At Risk
141046,2,15,219576.04,5,5,5,15,555,Champions
141047,6,9,89351.29000000001,3,2,1,6,321,At Risk
141048,8,12,143375.25,3,4,3,10,343,Potential
141049,7,12,125273.82,3,4,3,10,343,Potential
141050,9,8,107284.16,2,1,2,5,212,At Risk
141051,2,8,96355.61,5,1,1,7,511,Needs Attention
141052,5,10,124900.44,4,2,3,9,423,Potential
141053,15,13,179222.62,1,4,5,10,145,Potential
141054,3,11,166608.63,4,3,4,11,434,Loyal
141055,1,18,257721.14,5,5,5,15,555,Champions
141056,1,6,87655.76,5,1,1,7,511,Needs Attention
141057,4,12,136218.06,4,4,3,11,443,Loyal
141058,3,10,159578.89,4,2,4,10,424,Potential
141059,3,9,77826.37,4,2,1,7,421,Needs Attention
141060,3,9,114636.82,4,2,2,8,422,Needs Attention
141061,16,7,78089.35,1,1,1,3,111,At Risk
141062,20,9,102579.95,1,2,2,5,122,At Risk
141063,5,9,137711.94,4,2,3,9,423,Potential
141064,6,7,91964.6,3,1,1,5,311,At Risk
141065,3,10,111366.24,4,2,2,8,422,Needs Attention
141066,4,15,167935.68,4,5,4,13,454,Champions
141067,20,5,82280.59,1,1,1,3,111,At Risk
141068,3,8,108771.62,4,1,2,7,412,Needs Attention
141069,11,15,157125.11,2,5,4,11,254,Loyal
141070,3,16,214355.43,4,5,5,14,455,Champions
141071,6,6,90543.57,3,1,1,5,311,At Risk
141072,4,11,142193.7,4,3,3,10,433,Potential
141073,5,10,120878.97,4,2,2,8,422,Needs Attention
141074,23,7,64768.67,1,1,1,3,111,At Risk
141075,2,11,97625.89,5,3,2,10,532,Potential
141076,2,11,127078.41,5,3,3,11,533,Loyal
141077,1,13,141622.16,5,4,3,12,543,Loyal
141078,2,14,185134.38,5,5,5,15,555,Champions
141079,11,10,119809.2,2,2,2,6,222,At Risk
141080,2,13,108402.58,5,4,2,11,542,Loyal
141081,4,15,185276.89,4,5,5,14,455,Champions
141082,12,12,125395.27,2,4,3,9,243,Potential
141083,16,15,182602.02,1,5,5,11,155,Loyal
141084,4,9,110264.28,4,2,2,8,422,Needs Attention
141085,2,10,119858.82,5,2,2,9,522,Potential
141086,8,8,83034.73,3,1,1,5,311,At Risk
141087,2,13,167184.93,5,4,4,13,544,Champions
141088,3,13,192235.45,4,4,5,13,445,Champions
141089,5,14,197234.51,4,5,5,14,455,Champions
141090,20,16,222444.76,1,5,5,11,155,Loyal
141091,1,4,24029.36,5,1,1,7,511,Needs Attention
141092,2,4,49069.89,5,1,1,7,511,Needs Attention
141093,6,11,133505.59,3,3,3,9,333,Potential
141094,8,15,199119.66,3,5,5,13,355,Champions
141095,10,13,206947.17,2,4,5,11,245,Loyal
141096,5,9,100666.7,4,2,2,8,422,Needs Attention
141097,12,4,55272.64,2,1,1,4,211,At Risk
141098,6,13,177015.78,3,4,5,12,345,Loyal
141099,6,5,37549.61,3,1,1,5,311,At Risk
141100,15,8,112398.54,1,1,2,4,112,At Risk
141101,3,11,148374.64,4,3,4,11,434,Loyal
141102,12,6,83300.75,2,1,1,4,211,At Risk
141103,5,7,133723.26,4,1,3,8,413,Needs Attention
141104,15,12,134570.18,1,4,3,8,143,Needs Attention
141105,17,8,73507.94,1,1,1,3,111,At Risk
141106,3,14,170465.57,4,5,4,13,454,Champions
141107,3,16,210398.55,4,5,5,14,455,Champions
141108,3,15,182433.89,4,5,5,14,455,Champions
141109,4,9,112474.72,4,2,2,8,422,Needs Attention
141110,3,11,117009.99,4,3,2,9,432,Potential
141111,5,12,156016.49,4,4,4,12,444,Loyal
141112,3,19,284799.5,4,5,5,14,455,Champions
141113,2,18,229809.81,5,5,5,15,555,Champions
141114,8,6,78612.66,3,1,1,5,311,At Risk
141115,14,15,185992.08,1,5,5,11,155,Loyal
141116,5,9,127704.52,4,2,3,9,423,Potential
141117,2,14,139437.5,5,5,3,13,553,Champions
141118,2,8,103356.16,5,1,2,8,512,Needs Attention
141119,12,18,193773.99,2,5,5,12,255,Loyal
141120,1,8,125898.55,5,1,3,9,513,Potential
141121,9,16,232636.58,2,5,5,12,255,Loyal
141122,1,13,142408.52,5,4,3,12,543,Loyal
141123,7,5,63179.49,3,1,1,5,311,At Risk
141124,2,14,216694.65,5,5,5,15,555,Champions
141125,6,9,109368.53,3,2,2,7,322,Needs Attention
141126,8,9,134933.72999999998,3,2,3,8,323,Needs Attention
141127,10,14,179991.65,2,5,5,12,255,Loyal
141128,4,15,216533.4,4,5,5,14,455,Champions
141129,9,9,102898.34,2,2,2,6,222,At Risk
141130,25,11,148431.04,1,3,4,8,134,Needs Attention
141131,1,22,269951.08,5,5,5,15,555,Champions
141132,16,10,133346.05,1,2,3,6,123,At Risk
141133,4,11,130221.73,4,3,3,10,433,Potential
141134,4,11,137158.24,4,3,3,10,433,Potential
141135,8,11,121224.98,3,3,2,8,332,Needs Attention
141136,4,16,201347.69,4,5,5,14,455,Champions
141137,13,11,96562.18,2,3,1,6,231,At Risk
141138,5,14,118040.07,4,5,2,11,452,Loyal
141139,15,9,134414.81,1,2,3,6,123,At Risk
141140,16,10,104594.5,1,2,2,5,122,At Risk
141141,10,8,121040.62,2,1,2,5,212,At Risk
141142,1,9,146178.38999999998,5,2,4,11,524,Loyal
141143,15,10,137868.35,1,2,3,6,123,At Risk
141144,1,14,197363.72,5,5,5,15,555,Champions
141145,4,8,78407.87000000001,4,1,1,6,411,At Risk
141146,22,9,124184.47,1,2,3,6,123,At Risk
141147,1,9,55743.45,5,2,1,8,521,Needs Attention
141148,1,12,127718.03,5,4,3,12,543,Loyal
141149,4,6,77297.48,4,1,1,6,411,At Risk
141150,3,14,171776.8,4,5,4,13,454,Champions
141151,20,8,101695.2,1,1,2,4,112,At Risk
141152,1,16,149346.67,5,5,4,14,554,Champions
141153,5,9,97420.09,4,2,2,8,422,Needs Attention
141154,11,16,183285.2,2,5,5,12,255,Loyal
141155,2,12,186274.71,5,4,5,14,545,Champions
141156,12,9,119396.96,2,2,2,6,222,At Risk
141157,1,11,140273.63999999998,5,3,3,11,533,Loyal
141158,2,9,125775.51,5,2,3,10,523,Potential
141159,6,12,180999.24,3,4,5,12,345,Loyal
141160,4,20,245312.23,4,5,5,14,455,Champions
141161,9,12,119855.89,2,4,2,8,242,Needs Attention
141162,13,7,110405.23,2,1,2,5,212,At Risk
141163,9,9,115324.89,2,2,2,6,222,At Risk
141164,6,17,196815.83,3,5,5,13,355,Champions
141165,1,15,194647.22,5,5,5,15,555,Champions
141166,10,12,143037.87,2,4,3,9,243,Potential
141167,14,15,200613.34,1,5,5,11,155,Loyal
141168,3,14,163205.04,4,5,4,13,454,Champions
141169,8,7,87080.15,3,1,1,5,311,At Risk
141170,2,8,91141.92,5,1,1,7,511,Needs Attention
141171,1,14,188249.05,5,5,5,15,555,Champions
141172,3,12,181733.61,4,4,5,13,445,Champions
141173,7,13,158183.81,3,4,4,11,344,Loyal
141174,1,10,112920.44,5,2,2,9,522,Potential
141175,1,14,186801.87,5,5,5,15,555,Champions
141176,1,15,177225.37,5,5,5,15,555,Champions
141177,5,7,89983.76,4,1,1,6,411,At Risk
141178,6,11,150792.47,3,3,4,10,334,Potential
141179,7,11,119450.73,3,3,2,8,332,Needs Attention
141180,2,13,177514.62,5,4,5,14,545,Champions
141181,5,12,136386.52000000002,4,4,3,11,443,Loyal
141182,10,12,126381.42,2,4,3,9,243,Potential
141183,18,15,205259.69,1,5,5,11,155,Loyal
141184,7,15,181383.03,3,5,5,13,355,Champions
141185,1,15,177528.16999999998,5,5,5,15,555,Champions
141186,1,10,143212.86,5,2,3,10,523,Potential
141187,12,10,117385.6,2,2,2,6,222,At Risk
141188,13,12,115671.83,2,4,2,8,242,Needs Attention
141189,17,12,156873.59,1,4,4,9,144,Potential
141190,10,17,209298.15,2,5,5,12,255,Loyal
141191,8,13,153176.91999999998,3,4,4,11,344,Loyal
141192,23,12,139051.22,1,4,3,8,143,Needs Attention
141193,9,10,138279.04,2,2,3,7,223,Needs Attention
141194,8,10,117359.83,3,2,2,7,322,Needs Attention
141195,26,8,125090.44,1,1,3,5,113,At Risk
141196,5,12,165779.36,4,4,4,12,444,Loyal
141197,2,13,151395.38,5,4,4,13,544,Champions
141198,1,13,186132.52,5,4,5,14,545,Champions
141199,7,10,128279.19,3,2,3,8,323,Needs Attention
141200,12,11,133466.17,2,3,3,8,233,Needs Attention
141201,18,8,67326.45,1,1,1,3,111,At Risk
141202,1,14,106530.29,5,5,2,12,552,Loyal
141203,2,10,125118.66,5,2,3,10,523,Potential
141204,6,9,57227.11,3,2,1,6,321,At Risk
141205,2,18,216540.84,5,5,5,15,555,Champions
141206,12,10,128294.81,2,2,3,7,223,Needs Attention
141207,13,11,139729.96,2,3,3,8,233,Needs Attention
141208,3,14,209940.71,4,5,5,14,455,Champions
141209,30,7,97836.12,1,1,2,4,112,At Risk
141210,2,10,128883.07,5,2,3,10,523,Potential
141211,5,13,183049.22,4,4,5,13,445,Champions
141212,6,14,181429.99,3,5,5,13,355,Champions
141213,4,11,135588.09,4,3,3,10,433,Potential
141214,1,13,187261.55,5,4,5,14,545,Champions
141215,5,12,188999.1,4,4,5,13,445,Champions
141216,3,10,113791.68,4,2,2,8,422,Needs Attention
141217,9,13,150622.95,2,4,4,10,244,Potential
141218,4,8,77236.2,4,1,1,6,411,At Risk
141219,4,18,218548.95,4,5,5,14,455,Champions
141220,7,8,95383.78,3,1,1,5,311,At Risk
141221,4,10,99252.65,4,2,2,8,422,Needs Attention
141222,31,8,106073.09,1,1,2,4,112,At Risk
141223,29,12,112386.01,1,4,2,7,142,Needs Attention
141224,6,10,102597.03,3,2,2,7,322,Needs Attention
141225,17,8,104187.8,1,1,2,4,112,At Risk
141226,3,9,124782.64,4,2,3,9,423,Potential
141227,25,13,185400.62,1,4,5,10,145,Potential
141228,2,12,136476.65,5,4,3,12,543,Loyal
141229,2,9,110232.11,5,2,2,9,522,Potential
141230,6,13,238898.42,3,4,5,12,345,Loyal
141231,20,13,177949.03,1,4,5,10,145,Potential
141232,1,19,248549.62,5,5,5,15,555,Champions
141233,2,15,239880.33,5,5,5,15,555,Champions
141234,5,13,156623.04,4,4,4,12,444,Loyal
141235,24,10,141404.12,1,2,3,6,123,At Risk
141236,5,11,146440.0,4,3,4,11,434,Loyal
141237,15,14,163647.8,1,5,4,10,154,Potential
141238,12,11,169385.53,2,3,4,9,234,Potential
141239,30,10,84485.69,1,2,1,4,121,At Risk
141240,1,14,140691.3,5,5,3,13,553,Champions
141241,22,7,90657.98,1,1,1,3,111,At Risk
141242,15,12,157432.77,1,4,4,9,144,Potential
141243,4,14,151684.8,4,5,4,13,454,Champions
141244,8,12,143359.75,3,4,3,10,343,Potential
141245,20,11,123291.42,1,3,3,7,133,Needs Attention
141246,27,10,108766.41,1,2,2,5,122,At Risk
141247,10,12,167497.58,2,4,4,10,244,Potential
141248,3,11,125127.99,4,3,3,10,433,Potential
141249,2,10,84381.62000000001,5,2,1,8,521,Needs Attention
141250,1,14,214427.07,5,5,5,15,555,Champions
141251,3,10,100133.95,4,2,2,8,422,Needs Attention
141252,7,10,126823.88,3,2,3,8,323,Needs Attention
141253,2,7,61383.77,5,1,1,7,511,Needs Attention
141254,6,11,135384.33,3,3,3,9,333,Potential
141255,18,9,178526.94,1,2,5,8,125,Needs Attention
141256,8,11,152371.95,3,3,4,10,334,Potential
141257,4,10,139362.25,4,2,3,9,423,Potential
141258,10,9,111842.98,2,2,2,6,222,At Risk
141259,7,11,76166.21,3,3,1,7,331,Needs Attention
141260,3,12,186558.57,4,4,5,13,445,Champions
141261,19,16,188479.28,1,5,5,11,155,Loyal
141262,5,11,161715.15,4,3,4,11,434,Loyal
141263,6,12,165291.54,3,4,4,11,344,Loyal
141264,11,9,126858.15,2,2,3,7,223,Needs Attention
141265,4,11,150154.82,4,3,4,11,434,Loyal
141266,14,11,145869.78,1,3,3,7,133,Needs Attention
141267,4,11,157645.16,4,3,4,11,434,Loyal
141268,38,6,61416.84,1,1,1,3,111,At Risk
141269,3,7,97279.74,4,1,2,7,412,Needs Attention
141270,14,6,61981.27,1,1,1,3,111,At Risk
141271,4,8,82393.31,4,1,1,6,411,At Risk
141272,5,9,140902.05,4,2,3,9,423,Potential
141273,2,11,111779.06,5,3,2,10,532,Potential
141274,11,8,109567.26,2,1,2,5,212,At Risk
141275,1,7,74826.92,5,1,1,7,511,Needs Attention
141276,9,9,131971.97,2,2,3,7,223,Needs Attention
141277,3,21,259572.22,4,5,5,14,455,Champions
141278,9,12,159523.18,2,4,4,10,244,Potential
141279,1,15,232190.59,5,5,5,15,555,Champions
141280,20,5,46178.47,1,1,1,3,111,At Risk
141281,4,13,140085.61,4,4,3,11,443,Loyal
141282,10,11,140859.77,2,3,3,8,233,Needs Attention
141283,4,18,201166.68,4,5,5,14,455,Champions
141284,7,8,120195.21,3,1,2,6,312,At Risk
141285,4,9,130770.06,4,2,3,9,423,Potential
141286,21,15,218638.48,1,5,5,11,155,Loyal
141287,11,10,97855.51,2,2,2,6,222,At Risk
141288,13,12,129991.33,2,4,3,9,243,Potential
141289,2,9,135978.07,5,2,3,10,523,Potential
141290,6,13,110432.16,3,4,2,9,342,Potential
141291,4,13,140566.91999999998,4,4,3,11,443,Loyal
141292,11,14,211216.93,2,5,5,12,255,Loyal
141293,13,11,148245.37,2,3,4,9,234,Potential
141294,1,12,138123.06,5,4,3,12,543,Loyal
141295,6,11,173779.61000000002,3,3,4,10,334,Potential
141296,2,10,99274.54,5,2,2,9,522,Potential
141297,2,14,169050.79,5,5,4,14,554,Champions
141298,3,12,162262.74,4,4,4,12,444,Loyal
141299,9,7,106479.46,2,1,2,5,212,At Risk
141300,1,12,126907.81,5,4,3,12,543,Loyal
141301,12,15,124574.28,2,5,3,10,253,Potential
141302,20,11,148245.16,1,3,4,8,134,Needs Attention
141303,12,9,116855.61,2,2,2,6,222,At Risk
141304,2,10,143660.23,5,2,3,10,523,Potential
141305,4,12,134443.9,4,4,3,11,443,Loyal
141306,3,8,77043.14,4,1,1,6,411,At Risk
141307,2,18,196213.3,5,5,5,15,555,Champions
141308,4,13,160678.89,4,4,4,12,444,Loyal
141309,3,14,152325.51,4,5,4,13,454,Champions
141310,11,11,103315.66,2,3,2,7,232,Needs Attention
141311,14,14,171318.04,1,5,4,10,154,Potential
141312,3,12,115019.14,4,4,2,10,442,Potential
141313,10,14,180433.32,2,5,5,12,255,Loyal
141314,2,8,99106.97,5,1,2,8,512,Needs Attention
141315,21,13,140418.83,1,4,3,8,143,Needs Attention
141316,2,12,103030.81,5,4,2,11,542,Loyal
141317,16,5,35925.97,1,1,1,3,111,At Risk
141318,1,18,197784.98,5,5,5,15,555,Champions
141319,10,9,100370.11,2,2,2,6,222,At Risk
141320,19,12,161798.45,1,4,4,9,144,Potential
141321,1,13,159998.69,5,4,4,13,544,Champions
141322,2,6,83366.48000000001,5,1,1,7,511,Needs Attention
141323,29,6,94293.58,1,1,1,3,111,At Risk
141324,6,8,114403.79,3,1,2,6,312,At Risk
141325,13,10,180134.41,2,2,5,9,225,Potential
141326,3,9,83887.21,4,2,1,7,421,Needs Attention
141327,18,11,111081.79,1,3,2,6,132,At Risk
141328,24,17,204585.71,1,5,5,11,155,Loyal
141329,8,14,168552.41999999998,3,5,4,12,354,Loyal
141330,18,9,112936.18,1,2,2,5,122,At Risk
141331,4,13,171977.52,4,4,4,12,444,Loyal
141332,3,9,89510.39,4,2,1,7,421,Needs Attention
141333,10,9,84157.58,2,2,1,5,221,At Risk
141334,34,5,49434.64,1,1,1,3,111,At Risk
141335,2,17,197334.63,5,5,5,15,555,Champions
141336,6,6,113122.61,3,1,2,6,312,At Risk
141337,4,12,117513.71,4,4,2,10,442,Potential
141338,39,8,60131.05,1,1,1,3,111,At Risk
141339,7,9,120676.52,3,2,2,7,322,Needs Attention
141340,4,9,121133.23,4,2,2,8,422,Needs Attention
141341,5,8,90363.42,4,1,1,6,411,At Risk
141342,4,11,144257.98,4,3,3,10,433,Potential
141343,24,11,156177.84,1,3,4,8,134,Needs Attention
141344,4,9,91415.88,4,2,1,7,421,Needs Attention
141345,26,9,99979.11,1,2,2,5,122,At Risk
141346,6,13,178161.88,3,4,5,12,345,Loyal
141347,1,13,165989.1,5,4,4,13,544,Champions
141348,2,10,110085.98,5,2,2,9,522,Potential
141349,1,16,241178.68,5,5,5,15,555,Champions
141350,24,5,62881.55,1,1,1,3,111,At Risk
141351,13,7,97084.55,2,1,2,5,212,At Risk
141352,4,12,180510.07,4,4,5,13,445,Champions
141353,4,15,191333.6,4,5,5,14,455,Champions
141354,9,11,141459.67,2,3,3,8,233,Needs Attention
141355,3,16,191785.09,4,5,5,14,455,Champions
141356,19,11,109597.76,1,3,2,6,132,At Risk
141357,13,10,158804.35,2,2,4,8,224,Needs Attention
141358,1,19,266862.35000000003,5,5,5,15,555,Champions
141359,9,8,116786.45,2,1,2,5,212,At Risk
141360,1,9,98387.23,5,2,2,9,522,Potential
141361,7,10,120526.27,3,2,2,7,322,Needs Attention
141362,46,5,40154.83,1,1,1,3,111,At Risk
141363,7,13,140294.06,3,4,3,10,343,Potential
141364,4,13,199629.62,4,4,5,13,445,Champions
141365,11,12,125989.59,2,4,3,9,243,Potential
141366,6,13,120324.46,3,4,2,9,342,Potential
141367,24,9,86133.07,1,2,1,4,121,At Risk
141368,8,14,143485.81,3,5,3,11,353,Loyal
141369,1,6,69153.54,5,1,1,7,511,Needs Attention
141370,4,9,77588.76000000001,4,2,1,7,421,Needs Attention
141371,1,12,133513.35,5,4,3,12,543,Loyal
141372,11,12,123422.99,2,4,3,9,243,Potential
141373,1,5,60008.76,5,1,1,7,511,Needs Attention
141374,64,1,20007.25,1,1,1,3,111,At Risk
141375,10,16,190306.22,2,5,5,12,255,Loyal
141376,4,7,77803.20999999999,4,1,1,6,411,At Risk
141377,25,9,100759.02,1,2,2,5,122,At Risk
141378,1,15,123415.9,5,5,3,13,553,Champions
141379,3,17,225734.96,4,5,5,14,455,Champions
141380,6,13,143771.64,3,4,3,10,343,Potential
141381,1,11,149500.37,5,3,4,12,534,Loyal
141382,1,11,149663.15,5,3,4,12,534,Loyal
141383,5,9,103717.81,4,2,2,8,422,Needs Attention
141384,7,7,41658.0,3,1,1,5,311,At Risk
141385,3,15,188151.1,4,5,5,14,455,Champions
141386,3,10,85046.19,4,2,1,7,421,Needs Attention
141387,6,8,121757.39,3,1,2,6,312,At Risk
141388,7,11,119439.4,3,3,2,8,332,Needs Attention
141389,8,7,79937.2,3,1,1,5,311,At Risk
141390,3,18,234471.15,4,5,5,14,455,Champions
141391,14,17,192911.34,1,5,5,11,155,Loyal
141392,11,13,146496.72999999998,2,4,4,10,244,Potential
141393,2,11,111808.92,5,3,2,10,532,Potential
141394,6,16,218616.36,3,5,5,13,355,Champions
141395,2,12,180742.47,5,4,5,14,545,Champions
141396,2,9,116223.63,5,2,2,9,522,Potential
141397,4,12,155680.13,4,4,4,12,444,Loyal
141398,13,16,188733.85,2,5,5,12,255,Loyal
141399,1,12,154156.08,5,4,4,13,544,Champions
141400,9,11,128172.99,2,3,3,8,233,Needs Attention
141401,8,14,176047.95,3,5,5,13,355,Champions
141402,11,8,99505.06,2,1,2,5,212,At Risk
141403,5,14,167734.45,4,5,4,13,454,Champions
141404,7,11,92593.63,3,3,1,7,331,Needs Attention
141405,8,12,163893.82,3,4,4,11,344,Loyal
141406,14,9,92196.46,1,2,1,4,121,At Risk
141407,10,10,132698.42,2,2,3,7,223,Needs Attention
141408,1,9,132619.37,5,2,3,10,523,Potential
141409,3,15,202907.24,4,5,5,14,455,Champions
141410,7,8,103113.63,3,1,2,6,312,At Risk
141411,2,15,203826.97,5,5,5,15,555,Champions
141412,4,14,192819.64,4,5,5,14,455,Champions
141413,9,9,98765.52,2,2,2,6,222,At Risk
141414,18,5,67807.08,1,1,1,3,111,At Risk
141415,4,11,136846.7,4,3,3,10,433,Potential
141416,13,8,77294.13,2,1,1,4,211,At Risk
141417,2,9,130880.08,5,2,3,10,523,Potential
141418,6,9,90268.89,3,2,1,6,321,At Risk
141419,23,9,106904.57,1,2,2,5,122,At Risk
141420,1,12,167328.75,5,4,4,13,544,Champions
141421,6,7,67580.23,3,1,1,5,311,At Risk
141422,1,14,118613.4,5,5,2,12,552,Loyal
141423,5,9,112126.92,4,2,2,8,422,Needs Attention
141424,9,13,185849.79,2,4,5,11,245,Loyal
141425,4,10,118415.48,4,2,2,8,422,Needs Attention
141426,5,10,111763.21,4,2,2,8,422,Needs Attention
141427,8,9,112519.26,3,2,2,7,322,Needs Attention
141428,10,8,88224.06,2,1,1,4,211,At Risk
141429,7,9,89473.15,3,2,1,6,321,At Risk
141430,5,13,188526.67,4,4,5,13,445,Champions
141431,1,14,133092.5,5,5,3,13,553,Champions
141432,1,13,164524.51,5,4,4,13,544,Champions
141433,17,11,156358.77,1,3,4,8,134,Needs Attention
141434,6,14,211163.19,3,5,5,13,355,Champions
141435,11,16,251598.0,2,5,5,12,255,Loyal
141436,4,5,53902.36,4,1,1,6,411,At Risk
141437,3,9,125609.84,4,2,3,9,423,Potential
141438,5,12,144757.46,4,4,3,11,443,Loyal
