CustomerID,Recency,Frequency,Monetary
145171,14,11,135409.05
145172,21,11,124786.35
145173,13,11,88235.26
145174,1,14,123042.54000000001
145175,2,9,99113.84999999999
145176,4,10,95555.88
145177,8,13,128769.31
145178,13,8,84231.59999999999
145179,1,5,82759.45000000001
145180,5,11,155637.27
145181,10,8,136795.16999999998
145182,6,11,125594.19
145183,18,13,128409.39
145184,7,10,111871.95
145185,8,10,92150.69
145186,22,14,173545.03
145187,22,10,130839.12
145188,13,11,147540.38
145189,24,9,85824.61
145190,4,6,37249.840000000004
145191,12,5,71140.62
145192,3,9,102926.44
145193,6,9,79852.92
145194,8,6,81723.11
145195,2,9,125360.96
145196,9,13,198357.97
145197,6,11,124260.91
145198,6,12,159453.86
145199,9,10,130658.01
145200,5,18,196304.84
145201,1,9,129351.35
145202,4,13,209144.49
145203,3,15,153624.72
145204,8,9,154398.64
145205,12,14,147081.29
145206,7,19,244930.81
145207,13,14,167331.5
145208,9,7,76054.08
145209,7,9,88004.36
145210,1,17,195086.3
145211,2,12,156302.66999999998
145212,2,11,147261.82
145213,3,14,176968.58
145214,3,11,94062.8
145215,3,14,207187.04
145216,6,10,125947.89
145217,8,14,181597.95
145218,32,5,62601.25
145219,4,7,117853.03
145220,12,8,84396.55
145221,6,14,178164.61000000002
145222,5,11,93741.64
145223,2,11,122126.01999999999
145224,5,15,164466.62
145225,1,8,106123.18
145226,11,8,62427.619999999995
145227,6,11,126217.36
145228,3,8,115293.31
145229,17,6,80657.31
145230,23,18,160265.35
145231,1,12,157014.14
145232,25,9,92413.99
145233,6,5,72233.05
145234,1,12,119323.7
145235,6,13,169162.0
145236,1,3,39610.69
145237,11,9,102941.4
145238,3,14,153280.77
145239,5,10,121610.74
145240,1,15,198510.79
145241,24,11,146651.8
145242,1,17,194462.66999999998
145243,1,10,135180.05
145244,2,15,191154.91999999998
145245,7,10,142191.45
145246,6,16,178337.29
145247,15,7,83683.37
145248,7,16,188513.13
145249,1,10,146417.77
145250,3,10,83899.36
145251,7,10,123526.97
145252,1,11,162810.44
145253,6,11,123973.2
145254,3,17,251745.73
145255,1,3,30527.33
145256,34,9,107851.75
145257,20,7,88571.95999999999
145258,17,10,115312.3
145259,24,10,134769.54
145260,28,10,93963.54000000001
145261,5,6,38005.479999999996
145262,12,12,107513.79000000001
145263,3,16,212624.62
145264,2,18,286436.8
145265,38,5,75200.83
145266,11,7,92036.29000000001
145267,7,19,210475.71
145268,6,17,230311.53
145269,10,16,168979.35
145270,25,10,110239.65
145271,24,11,137397.78
145272,3,14,217450.54
145273,1,7,103052.61
145274,5,11,166023.5
145275,4,12,126002.28
145276,2,16,172796.57
145277,11,14,167010.12
145278,13,12,166002.58000000002
145279,3,13,170711.99000000002
145280,1,21,202111.28
145281,3,18,238584.98
145282,33,2,31093.300000000003
145283,21,13,155948.93
145284,32,13,119353.04
145285,2,14,147755.54
145286,6,17,223094.8
145287,1,12,125997.18000000001
145288,1,8,108211.97
145289,17,11,122970.86
145290,1,17,199389.36
145291,6,17,181901.56
145292,2,10,136838.13
145293,6,14,235692.84
145294,19,8,74418.73
145295,1,20,262909.68
145296,2,7,86278.4
145297,1,12,96045.98
145298,5,14,223215.9
145299,1,11,145421.06
145300,1,10,135387.84
145301,5,12,113294.94
145302,14,14,215494.08
145303,8,11,112622.59
145304,4,9,89099.8
145305,23,10,151519.88
145306,9,11,146061.15
145307,11,11,108405.22
145308,8,13,181000.05
145309,5,22,328929.65
145310,3,13,137028.3
145311,14,8,90472.95
145312,3,7,78939.67
145313,11,12,175256.01
145314,1,12,139304.96
145315,4,6,114918.45
145316,7,7,93058.97
145317,2,16,218004.41999999998
145318,3,9,72288.6
145319,5,11,140605.15
145320,7,14,142332.98
145321,3,14,130698.39
145322,9,15,231517.29
145323,2,14,211379.11
145324,1,13,139506.93
145325,2,14,129179.06
145326,1,13,158911.37
145327,22,17,226340.0
145328,14,10,120235.47
145329,7,10,103049.04
145330,4,18,258327.06
145331,2,13,148727.0
145332,7,14,217146.99
145333,12,9,110716.59
145334,4,9,64834.18
145335,27,11,139700.55
145336,2,8,111555.5
145337,15,12,132895.25
145338,22,9,86816.36
145339,24,7,91783.93
145340,5,9,94621.5
145341,7,8,117717.01000000001
145342,34,11,104268.59
145343,4,16,155086.53
145344,10,10,111308.65
145345,12,8,49992.93
145346,5,7,77945.16
145347,1,11,114201.7
145348,18,13,150262.81
145349,7,9,62119.53
145350,3,12,143318.08
145351,1,8,108934.11
145352,7,14,142290.48
145353,2,13,176958.91
145354,4,8,99667.44
145355,3,14,208968.12
145356,5,17,188018.71
145357,8,18,245999.0
145358,4,13,119395.86
145359,3,8,118599.95
145360,8,12,132145.78
145361,5,11,91257.45
145362,19,9,122718.72
145363,2,14,193021.76
145364,10,13,158086.95
145365,10,13,156991.37
145366,4,7,72309.53
145367,6,10,134297.87
145368,4,12,133169.68
145369,5,19,246412.41
145370,1,11,138688.87
145371,2,13,122153.94
145372,19,11,122576.83
145373,6,19,210072.74
145374,15,18,195505.72
145375,9,18,225994.97
145376,3,16,195674.79
145377,9,10,139542.2
145378,2,10,50568.86
145379,8,12,105811.34
145380,12,17,238449.91
145381,1,13,133989.15
145382,1,11,102775.17
145383,21,10,138151.44
145384,1,11,97422.74
145385,60,3,49915.7
145386,2,16,145836.18
145387,15,9,146516.99
145388,14,6,83697.17
145389,6,10,145234.56
145390,25,5,31091.83
145391,8,9,101111.46
145392,2,6,81585.09
145393,9,10,128488.16
145394,4,10,142530.72
145395,2,16,147868.93
145396,1,11,103715.88
145397,2,6,72890.39
145398,21,12,178534.23
145399,4,6,65840.22
145400,3,12,142274.1
145401,7,11,145047.57
145402,7,13,174122.88
145403,10,8,120279.13
145404,1,8,106807.42
145405,11,7,111118.94
145406,6,15,166573.34
145407,14,10,153064.01
145408,34,6,53260.869999999995
145409,44,9,125759.0
145410,9,6,52234.01
145411,2,11,93176.11
145412,1,11,142006.75
145413,2,9,104706.56
145414,6,14,187652.64
145415,8,8,86219.28
145416,7,11,151699.52
145417,6,15,161911.11
145418,21,11,99727.39
145419,5,17,204057.16
145420,13,13,163976.32
145421,3,14,200138.84
145422,10,7,90608.98
145423,6,14,163424.57
145424,1,13,167680.67
145425,1,7,73004.23
145426,5,15,186899.78
145427,2,10,102146.22
145428,12,10,121774.7
145429,5,10,96341.09
145430,3,12,145628.56
145431,5,8,71218.43
145432,18,10,116823.38
145433,3,9,128959.43
145434,22,8,81508.42
145435,12,15,182022.03
145436,20,12,132001.63
145437,8,14,206690.35
145438,20,11,165011.0
145439,2,10,148411.08000000002
145440,4,14,156882.91
145441,5,15,191636.97
145442,6,9,111901.64
145443,9,10,89665.93000000001
145444,14,10,113846.15
145445,12,3,31285.449999999997
145446,7,10,106562.6
145447,28,6,68608.75
145448,29,9,117368.04000000001
145449,8,12,157272.43
145450,6,9,93351.69
145451,3,19,250684.08
145452,2,13,173284.33
145453,5,14,140107.83
145454,14,12,130058.08
145455,1,8,98387.98999999999
145456,8,9,115046.83
145457,1,13,155734.87
145458,13,11,178272.13999999998
145459,1,11,107903.68
145460,4,15,161794.27
145461,4,16,190013.25
145462,10,9,100618.08
145463,2,9,117422.04000000001
145464,12,10,95665.09
145465,25,8,110307.9
145466,17,10,111896.9
145467,7,6,82052.67
145468,7,14,162086.34
145469,2,9,69433.95
145470,13,12,151146.59
145471,10,7,126497.03
145472,2,16,236504.91999999998
145473,12,15,139705.8
145474,16,14,168974.62
145475,8,9,77129.01
145476,5,13,196200.23
145477,1,11,133881.52
145478,2,9,112696.32999999999
145479,7,15,193419.49
145480,1,13,193098.94
145481,1,11,121056.03
145482,4,13,130113.66
145483,1,14,134105.81
145484,1,11,151620.76
145485,2,12,129106.51
145486,20,16,163496.84
145487,2,15,213038.81
145488,6,9,100313.92
145489,9,11,91782.6
145490,14,7,59833.81
145491,34,7,84606.53
145492,9,8,59618.62
145493,7,9,129955.64
145494,5,14,183241.72
145495,7,6,52074.63
145496,4,12,134354.52
145497,7,10,132412.4
145498,9,13,139932.09
145499,5,15,194667.83000000002
145500,8,9,85073.91
145501,1,10,121346.75
145502,6,8,102558.01
145503,6,18,239345.84
145504,1,11,144911.83
145505,2,14,148668.46
145506,1,18,176489.59
145507,13,14,154180.46
145508,37,4,36184.14
145509,5,15,166643.59
145510,4,9,106536.39
145511,13,7,75304.91
145512,4,10,134049.45
145513,2,10,109694.21
145514,9,8,88299.25
145515,3,11,79495.45
145516,5,22,227100.03
145517,9,10,146821.15
145518,2,11,109020.36
145519,15,9,120241.51
145520,10,12,134864.51
145521,18,8,124718.89
145522,5,15,202399.77000000002
145523,16,9,100508.6
145524,8,8,79632.8
145525,13,6,34905.16
145526,2,16,221076.51
145527,4,9,123830.37
145528,5,14,199585.7
145529,9,18,138597.52
145530,3,15,233727.47
145531,12,17,152633.53
145532,14,11,119084.02
145533,5,8,113750.34999999999
145534,3,13,140407.72
145535,4,12,143944.93
145536,8,12,183643.14
145537,1,9,65837.12
145538,19,11,117426.88
145539,2,13,152947.22
145540,34,10,161960.93
145541,5,10,105016.49
145542,5,10,105293.6
145543,4,12,140679.66
145544,2,10,112594.45999999999
145545,3,10,111577.79
145546,11,12,159941.16
145547,4,10,142786.34999999998
145548,3,14,164664.18
145549,11,11,131610.03
145550,10,14,120066.56
145551,6,9,151156.63
145552,4,8,65659.65
145553,15,8,84318.31
145554,8,8,88622.33
145555,14,8,103047.09
145556,3,11,144642.71
145557,12,14,218704.63
145558,1,17,187628.42
145559,2,15,169405.71
145560,6,12,181273.88999999998
145561,16,10,152383.38
145562,13,13,95271.73
145563,8,17,226802.02
145564,3,10,99174.05
145565,12,11,145479.33000000002
145566,2,16,188369.5
145567,10,15,175199.83
145568,9,8,101078.17
145569,1,10,104053.16
145570,5,14,160899.03
145571,50,8,75571.86
145572,11,10,109031.62
145573,8,18,201838.26
145574,12,15,207998.42
145575,4,16,208597.18
145576,25,14,197281.35
145577,3,12,154049.75
145578,6,10,119767.42
145579,5,13,151311.91
145580,13,10,105073.08
145581,20,6,57774.9
145582,34,6,92498.72
145583,4,10,163357.69
145584,2,11,155153.3
145585,1,15,189212.83000000002
145586,12,4,52008.35
145587,23,9,77519.17
145588,5,14,148683.55
145589,2,11,109588.84
145590,1,10,120594.99
145591,26,13,147755.91
145592,10,9,115351.79
145593,19,14,185077.0
145594,2,11,154737.16
145595,8,16,185771.82
145596,6,13,161126.93
145597,10,18,264898.06
145598,1,14,193819.43
145599,1,6,78725.23
145600,3,15,162793.16999999998
145601,3,14,145683.66
145602,1,12,137886.55
145603,5,20,284744.0
145604,3,18,233067.18
145605,7,18,194325.99
145606,13,14,184842.17
145607,31,7,103184.82
145608,7,10,127323.05
145609,2,16,165638.03
145610,1,15,177149.99
145611,3,6,71739.64
145612,2,19,229908.31
145613,19,7,95139.19
145614,1,9,91471.16
145615,3,15,195394.01
145616,4,12,119818.78
145617,19,19,183785.77
145618,1,9,132269.76
145619,9,7,66653.53
145620,7,6,94625.61
145621,6,9,107553.88
145622,7,9,98334.19
145623,22,12,180314.93
145624,3,13,115329.61
145625,5,12,125222.95
145626,2,13,141745.76
145627,1,17,198152.48
145628,10,7,111048.23999999999
145629,11,7,78369.42000000001
145630,7,12,161361.74
145631,4,13,142639.07
145632,8,13,174247.29
145633,14,13,169980.94
145634,2,10,137076.49
145635,16,11,110359.13
145636,6,11,165748.0
145637,3,13,175567.05
145638,17,9,78886.76
145639,9,17,240058.77
145640,1,8,105431.91
145641,1,10,92621.26999999999
145642,3,13,154346.19
145643,7,13,141024.2
145644,7,10,107503.49
145645,7,7,68849.11
145646,2,13,117688.92
145647,6,12,167367.03
145648,1,12,140033.81
145649,6,10,126497.84
145650,7,15,179172.78
145651,4,7,22815.83
145652,2,21,269362.06
145653,3,11,142531.1
145654,9,9,117406.81
145655,11,11,136072.83000000002
145656,22,14,175673.77
145657,1,13,165441.26
145658,2,7,67349.12999999999
145659,5,20,265548.38
145660,4,12,147373.13999999998
145661,9,14,196907.02
145662,4,12,121722.34
145663,5,15,201758.18
145664,13,10,97388.12
145665,1,19,237424.87
145666,11,12,136683.93
145667,12,16,205819.31
145668,34,5,46446.52
145669,8,10,104970.56
145670,1,19,210785.64
145671,11,11,218041.11000000002
145672,7,12,203839.18
145673,3,15,137999.5
145674,27,6,58324.64
145675,11,12,157174.53
145676,2,11,113303.2
145677,3,6,80518.68
145678,3,12,113736.41
145679,1,10,117267.82
145680,7,13,154468.14
145681,2,10,119328.4
145682,23,7,63806.75
145683,6,11,114176.45999999999
145684,2,7,43751.79
145685,3,14,157886.89
145686,1,16,181018.06
145687,17,7,82555.70999999999
145688,15,10,129317.62
145689,7,11,94464.0
145690,1,13,143012.56
145691,2,10,74295.43
145692,1,15,192934.42
145693,24,10,125566.31
145694,13,8,94768.63
145695,1,10,103840.35
145696,3,6,100539.21
145697,11,9,96773.72
145698,15,6,97436.69
145699,5,18,215224.36000000002
145700,4,7,83782.01000000001
145701,15,9,86720.29000000001
145702,19,8,72177.42
145703,4,11,183282.82
145704,1,10,158241.47
145705,4,10,113722.05
145706,1,11,87832.68
145707,3,13,119099.3
145708,12,8,100288.49
145709,7,8,145081.53
145710,9,4,41719.33
145711,1,13,105841.82
145712,19,9,99611.92
145713,5,12,92735.48
145714,9,10,112765.33
145715,8,10,94387.71
145716,24,9,82569.86
145717,7,9,92889.45999999999
145718,10,9,91747.71
145719,4,10,157129.75
145720,6,15,166996.29
145721,1,15,157760.01
145722,11,20,196871.19
145723,11,12,140286.33000000002
145724,3,16,284558.84
145725,19,7,62996.49
145726,12,6,80679.81
145727,4,8,108440.13
145728,2,15,176632.81
145729,4,13,173106.02
145730,16,11,118294.39
145731,8,8,75986.26
145732,5,10,114530.26
145733,2,10,120850.86
145734,22,12,151847.67
145735,4,13,140347.85
145736,9,11,141994.63
145737,24,14,198655.18
145738,5,8,86542.53
145739,1,13,202891.91999999998
145740,1,7,90188.28
145741,1,10,160188.38
145742,10,8,83438.64
145743,1,13,163970.14
145744,7,4,58726.15
145745,8,13,138979.16
145746,2,10,121140.81
145747,3,11,125966.29999999999
145748,12,10,103050.13
145749,14,9,105869.45
145750,14,8,94740.9
145751,4,11,159560.91
145752,1,13,128047.31
145753,9,11,143964.18
145754,13,9,99259.48
145755,5,8,88826.69
145756,2,10,115509.74
145757,1,11,143077.5
145758,7,5,63452.14
145759,12,13,124768.66
145760,10,10,142149.02
145761,5,12,156120.66
145762,13,8,99797.76000000001
145763,8,8,91968.20999999999
145764,16,13,175396.84
145765,4,13,149565.36
145766,8,15,235263.75
145767,3,13,155741.95
145768,10,14,149477.66999999998
145769,4,16,209959.07
145770,2,13,167863.58000000002
145771,8,16,166936.57
145772,11,9,105883.20999999999
145773,7,13,110549.37
145774,15,8,116955.27
145775,8,12,87506.97
145776,6,7,94304.05
145777,1,19,224571.37
145778,4,10,143808.09
145779,5,10,78398.7
145780,6,9,119930.58
145781,5,8,76266.03
145782,7,10,92019.27
145783,3,15,187000.23
145784,5,18,270222.77
145785,2,15,192229.31
145786,5,11,96159.29000000001
145787,1,13,156421.59
145788,14,18,219208.45
145789,1,11,162753.91999999998
145790,20,5,57451.5
145791,1,15,186410.52
145792,4,17,205076.85
145793,5,13,140719.46
145794,3,10,124228.43
145795,22,12,97252.85
145796,31,7,55142.590000000004
145797,5,18,156943.53
145798,4,16,148665.31
145799,1,14,205501.51
145800,20,11,138232.5
145801,6,13,134240.98
145802,5,17,207873.83
145803,7,10,133657.21
145804,2,7,90572.75
145805,6,16,194044.4
145806,7,19,230019.16999999998
145807,2,9,97515.09999999999
145808,6,16,167523.80000000002
145809,10,13,192880.02
145810,3,13,161536.53999999998
145811,12,9,108969.6
145812,47,10,115296.41
145813,3,18,190989.55
145814,3,11,140290.14
145815,9,7,78575.14
145816,15,9,110638.11
145817,12,10,126651.27
145818,1,7,61258.12
145819,10,11,147375.12
145820,2,21,296893.67
145821,7,14,170946.02000000002
145822,8,9,122888.73999999999
145823,9,18,193721.81
145824,5,11,122946.58
145825,2,8,72112.22
145826,6,12,112910.68
145827,2,12,83380.84
145828,6,15,156176.31
145829,5,11,134865.24
145830,7,18,221100.11
145831,10,11,136164.45
145832,7,11,127850.32
145833,1,16,153574.83000000002
145834,7,14,140261.2
145835,1,12,94741.62
145836,1,14,193656.88
145837,4,8,73705.38
145838,1,21,257718.37
145839,15,13,125562.27
145840,1,9,77240.23000000001
145841,9,15,183218.28
145842,5,17,230214.85
145843,21,11,124951.79000000001
145844,5,10,111416.31
145845,4,18,241982.67
145846,2,11,127739.2
145847,1,21,259206.26
145848,6,13,153642.58
145849,12,7,84988.45999999999
145850,13,12,127917.8
145851,15,11,149606.9
145852,6,9,78708.33
145853,10,11,120041.99
145854,6,14,172348.41999999998
145855,11,14,179410.27
145856,7,12,143517.09
145857,3,16,225338.94
145858,23,14,178470.75
145859,17,8,88350.42
145860,1,10,105409.34
145861,38,7,63934.11
145862,7,13,165759.55
145863,9,12,128014.29000000001
145864,8,8,130848.61
145865,9,14,164077.89
145866,11,3,59215.94
145867,19,7,81671.9
145868,2,13,99512.88
145869,18,6,65235.15
145870,8,14,188971.32
145871,11,16,150985.16
145872,1,10,154520.45
145873,4,14,188912.35
145874,4,17,184734.75
145875,4,14,195065.82
145876,25,6,99124.9
145877,3,12,119343.77
145878,10,12,155887.36
145879,10,14,149242.36
145880,8,10,112205.6
145881,8,12,156379.81
145882,1,9,132686.07
145883,1,14,162619.75
145884,6,9,49295.39
145885,4,12,151344.65
145886,24,6,58622.630000000005
145887,18,7,103968.72
145888,1,12,136875.39
145889,3,4,73006.53
145890,11,13,113131.19
145891,4,8,100390.55
145892,12,7,54588.89
145893,4,17,179337.17
145894,5,14,118056.61
145895,8,2,1490.48
145896,26,14,200519.76
145897,3,22,243905.78
145898,8,8,101773.05
145899,9,13,137371.2
145900,24,5,50565.19
145901,10,7,107335.03
145902,8,12,92651.95
145903,13,15,198969.3
145904,3,16,183370.6
145905,4,12,157798.4
145906,8,16,188037.12
145907,16,14,143774.47
145908,14,8,134757.08000000002
145909,1,12,161575.52
145910,12,13,183210.0
145911,1,12,161190.87
145912,14,11,160135.83
145913,6,11,152369.12
145914,20,13,159401.53
145915,7,11,161544.52000000002
145916,6,11,117693.41
145917,9,9,130488.37
145918,23,9,83098.09
145919,1,14,138226.23
145920,6,5,68951.33
145921,5,12,142446.91
145922,5,13,164498.75
145923,2,15,181390.17
145924,6,16,222686.36
145925,4,11,149459.19
145926,1,18,187819.72999999998
145927,5,16,195823.3
145928,8,9,113820.2
145929,5,12,144406.56
145930,1,17,248706.47
145931,12,9,113150.3
145932,6,12,121068.11000000002
145933,4,14,92926.95
145934,16,14,180953.74
145935,3,5,23804.31
145936,13,17,190956.35
145937,33,10,137645.53
145938,5,11,136276.23
145939,10,10,128574.01
145940,11,14,149767.75
145941,8,14,135434.88
145942,1,14,105343.62
145943,5,11,162510.49
145944,4,9,133461.95
145945,10,9,111051.69
145946,6,9,89025.66
145947,5,13,134451.81
145948,17,11,131408.65000000002
145949,3,11,117976.47
145950,18,12,161447.15
145951,1,10,72006.73
145952,3,10,130003.72
145953,11,10,109721.9
145954,16,13,168706.38
145955,4,22,281679.98
145956,18,11,125164.18
145957,3,11,141823.9
145958,3,13,152242.13
145959,3,16,168676.52
145960,1,17,210554.03
145961,16,9,126061.06
145962,1,14,166136.32
145963,3,10,140946.44
145964,22,5,47531.19
145965,17,14,120172.88
145966,1,9,140553.65
145967,29,7,114387.87
145968,4,13,154244.99
145969,2,6,98217.41
145970,6,16,183505.6
145971,11,9,117951.0
145972,1,16,201141.07
145973,1,19,281796.10000000003
145974,15,8,78687.33
145975,1,8,113161.72
145976,2,13,183846.27
145977,4,17,219865.9
145978,6,8,115956.62
145979,27,3,29011.64
145980,1,17,189795.11
145981,5,6,90696.47
145982,6,8,85699.06
145983,4,10,109390.47
145984,9,12,136297.46
145985,17,10,140272.76
145986,10,10,96171.42
145987,11,11,136324.35
145988,1,11,146902.78
145989,1,13,203888.63
145990,14,9,59978.07
145991,12,12,159203.63
145992,9,10,94191.47
145993,6,9,120778.61
145994,1,14,155829.36
145995,2,11,157725.37
145996,3,12,149840.05
145997,4,9,135836.03
145998,1,12,163351.74
145999,6,15,154617.99
146000,1,19,212107.32
146001,11,8,101292.5
146002,1,12,108960.96
146003,40,8,76503.67
146004,3,7,115153.77
146005,8,10,151686.29
146006,1,15,182846.98
146007,2,13,164706.0
146008,10,7,94548.02
146009,2,18,175840.15
146010,23,14,196092.9
146011,12,15,191473.33000000002
146012,39,7,101332.39
146013,7,11,115404.9
146014,14,13,174625.5
146015,2,12,126623.2
146016,5,11,197068.54
146017,8,7,74967.01000000001
146018,13,8,99446.93
146019,8,12,162205.6
146020,1,7,83911.76
